example_id,n,rank,K,families,bic,is_true_structure,is_equiv_structure
3,1000,1,2,nb2 + nb2,5428.725848254452,False,True
3,1000,2,2,poisson + zip,5455.247854407646,False,False
3,1000,3,2,zip + poisson,5459.050162635874,False,False
3,1000,4,3,nb2 + poisson + nb2,5459.718070954829,False,False
3,1000,5,3,poisson + nb2 + nb2,5460.01292530373,False,False
3,1000,6,3,nb2 + nb2 + poisson,5460.834747020324,False,False
3,1000,7,3,poisson + poisson + zip,5461.146606414581,False,False
3,1000,8,2,nb2 + zip,5461.500145265116,False,False
3,1000,9,2,zip + nb2,5461.944679735757,False,False
3,1000,10,3,zip + poisson + poisson,5463.06580756628,False,False
3,1500,1,2,nb2 + nb2,8257.073350133523,False,True
3,1500,2,2,poisson + zip,8292.490271926705,False,False
3,1500,3,2,zip + poisson,8292.718422349899,False,False
3,1500,4,3,nb2 + poisson + nb2,8298.56185632609,False,False
3,1500,5,3,poisson + nb2 + nb2,8299.770420099834,False,False
3,1500,6,2,zip + zip,8300.135587143795,False,False
3,1500,7,3,zip + nb2 + nb2,8304.639028314888,False,False
3,1500,8,3,nb2 + nb2 + zip,8305.353642218255,False,False
3,1500,9,3,nb2 + zip + nb2,8306.48187974744,False,False
3,1500,10,3,poisson + zip + poisson,8307.231163678023,False,False
4,500,1,2,poisson + zip,2588.548002311185,True,True
4,500,2,2,zip + poisson,2588.8694004788167,True,True
4,500,3,2,zip + nb2,2593.159303678827,False,False
4,500,4,2,nb2 + zip,2593.4449883024263,False,False
4,500,5,2,zip + zip,2595.316923069363,False,True
4,500,6,2,nb2 + nb2,2604.1440426032877,False,False
4,500,7,3,poisson + poisson + poisson,2615.2958239713266,False,False
4,500,8,3,poisson + zip + poisson,2617.6188086880693,False,False
4,500,9,3,poisson + poisson + zip,2618.8867024968677,False,False
4,500,10,3,poisson + poisson + nb2,2619.1355299554534,False,False
4,1000,1,2,poisson + zip,4853.259833966163,True,True
4,1000,2,2,zip + poisson,4853.26586057307,True,True
4,1000,3,2,nb2 + zip,4859.444929543757,False,False
4,1000,4,2,zip + zip,4860.171186757812,False,True
4,1000,5,2,zip + nb2,4860.727607834321,False,False
4,1000,6,3,poisson + nb2 + poisson,4882.425189240807,False,False
4,1000,7,3,poisson + poisson + poisson,4883.275084070576,False,False
4,1000,8,3,nb2 + poisson + zip,4890.476908768824,False,False
4,1000,9,3,zip + nb2 + poisson,4892.837016103689,False,False
4,1000,10,2,nb2 + nb2,4892.853558315724,False,False
4,1500,1,2,poisson + zip,7436.673651198987,True,True
4,1500,2,2,zip + poisson,7436.802517444926,True,True
4,1500,3,2,nb2 + zip,7443.693216612022,False,False
4,1500,4,2,zip + nb2,7443.700615049933,False,False
4,1500,5,2,zip + zip,7444.108679538759,False,True
4,1500,6,3,poisson + poisson + poisson,7468.542659541593,False,False
4,1500,7,3,nb2 + poisson + nb2,7469.875753004931,False,False
4,1500,8,3,nb2 + poisson + poisson,7470.5193092545205,False,False
4,1500,9,3,poisson + nb2 + nb2,7470.736772109824,False,False
4,1500,10,3,zip + poisson + poisson,7473.993740398993,False,False
1,500,1,2,student_t + gaussian,1871.641460389563,True,True
1,500,2,2,student_t + skew_normal,1877.8560742473064,False,False
1,500,3,2,student_t + student_t,1877.9437750898678,False,True
1,500,4,2,gaussian + gaussian,1881.1087194007366,False,False
1,500,5,2,gaussian + skew_normal,1887.3233488536728,False,False
1,500,6,2,skew_normal + gaussian,1887.3235865050617,False,False
1,500,7,2,gaussian + student_t,1887.4235956671143,True,True
1,500,8,2,skew_normal + skew_normal,1893.5382157300521,False,False
1,500,9,2,skew_normal + student_t,1893.642289228691,False,False
1,500,10,3,student_t + gaussian + gaussian,1908.8521489033221,False,False
1,1000,1,2,student_t + gaussian,3750.930428486355,True,True
1,1000,2,2,student_t + skew_normal,3757.836508718457,False,False
1,1000,3,2,student_t + student_t,3757.840732797192,False,True
1,1000,4,2,gaussian + gaussian,3783.5220105178887,False,False
1,1000,5,2,gaussian + skew_normal,3790.4274253948015,False,False
1,1000,6,2,skew_normal + gaussian,3790.429773518143,False,False
1,1000,7,2,gaussian + student_t,3790.532637220694,True,True
1,1000,8,3,student_t + gaussian + gaussian,3797.303400585147,False,False
1,1000,9,2,skew_normal + skew_normal,3797.3351882782263,False,False
1,1000,10,2,skew_normal + student_t,3797.4049464609466,False,False
1,1500,1,2,student_t + gaussian,5650.297300646632,True,True
1,1500,2,2,student_t + student_t,5655.949993810097,False,True
1,1500,3,2,gaussian + student_t,5656.047390391435,True,True
1,1500,4,2,student_t + skew_normal,5657.610562892121,False,False
1,1500,5,2,skew_normal + student_t,5663.360553070639,False,False
1,1500,6,2,gaussian + gaussian,5688.019461398257,False,False
1,1500,7,2,skew_normal + gaussian,5695.332815848833,False,False
1,1500,8,2,gaussian + skew_normal,5695.332940619875,False,False
1,1500,9,3,gaussian + student_t + gaussian,5696.254423488521,False,False
1,1500,10,3,student_t + gaussian + gaussian,5698.368497443408,False,False
2,500,1,2,lognormal + inverse_gaussian,1277.486227175468,False,False
2,500,2,2,gamma + lognormal,1278.5716237231677,True,True
2,500,3,2,lognormal + lognormal,1278.9205243434183,False,False
2,500,4,2,inverse_gaussian + gamma,1296.5202086230572,False,False
2,500,5,2,gamma + inverse_gaussian,1296.5226715348306,False,False
2,500,6,2,inverse_gaussian + inverse_gaussian,1297.0105628617289,False,False
2,500,7,2,inverse_gaussian + lognormal,1297.9870292105172,False,False
2,500,8,3,lognormal + inverse_gaussian + lognormal,1301.5126389137304,False,False
2,500,9,3,inverse_gaussian + lognormal + lognormal,1301.5494859186238,False,False
2,500,10,3,lognormal + inverse_gaussian + inverse_gaussian,1305.3621278474525,False,False
2,1000,1,2,gamma + lognormal,2446.665291369232,True,True
2,1000,2,2,lognormal + gamma,2446.6710129544063,True,True
2,1000,3,2,lognormal + lognormal,2450.7452336223087,False,False
2,1000,4,2,lognormal + inverse_gaussian,2452.0954673545066,False,False
2,1000,5,3,inverse_gaussian + lognormal + gamma,2490.9492223220814,False,False
2,1000,6,3,gamma + inverse_gaussian + lognormal,2491.0369504405026,False,False
2,1000,7,3,gamma + lognormal + inverse_gaussian,2491.0369542045773,False,False
2,1000,8,3,lognormal + gamma + inverse_gaussian,2491.0369542045773,False,False
2,1000,9,3,lognormal + inverse_gaussian + gamma,2491.03695454466,False,False
2,1000,10,3,gamma + gamma + inverse_gaussian,2492.3729052156377,False,False
2,1500,1,2,lognormal + gamma,3703.4648042182953,True,True
2,1500,2,2,gamma + lognormal,3703.4648042182953,True,True
2,1500,3,2,lognormal + lognormal,3706.9010994161854,False,False
2,1500,4,2,lognormal + inverse_gaussian,3715.800814375251,False,False
2,1500,5,3,gamma + gamma + inverse_gaussian,3742.241872432742,False,False
2,1500,6,3,gamma + inverse_gaussian + gamma,3742.2418849565206,False,False
2,1500,7,3,inverse_gaussian + gamma + lognormal,3743.5815251255676,False,False
2,1500,8,3,lognormal + gamma + lognormal,3744.3661016779174,False,False
2,1500,9,3,gamma + lognormal + lognormal,3744.3661016779174,False,False
2,1500,10,3,lognormal + lognormal + gamma,3744.3661026672776,False,False
3,500,1,2,zip + poisson,2737.1399344222264,False,False
3,500,2,2,poisson + zip,2737.186169705016,False,False
3,500,3,2,nb2 + nb2,2740.107221109357,False,True
3,500,4,2,zip + nb2,2742.48709931557,False,False
3,500,5,2,nb2 + zip,2742.8167852675697,False,False
3,500,6,2,zip + zip,2743.360479540185,False,False
3,500,7,3,poisson + poisson + poisson,2753.356883819449,False,False
3,500,8,2,poisson + poisson,2757.246226744085,False,False
3,500,9,3,poisson + poisson + zip,2762.5773847943497,False,False
3,500,10,2,nb2 + poisson,2763.4832254493394,True,True
3,1000,1,2,nb2 + nb2,5490.613794175712,False,True
3,1000,2,3,poisson + poisson + zip,5516.71817022647,False,False
3,1000,3,2,zip + poisson,5519.5030290374225,False,False
3,1000,4,3,nb2 + poisson + nb2,5524.763227353984,False,False
3,1000,5,3,poisson + zip + nb2,5525.569998045058,False,False
3,1000,6,2,zip + zip,5526.194398562824,False,False
3,1000,7,3,poisson + poisson + poisson,5526.656582994319,False,False
3,1000,8,3,nb2 + zip + poisson,5526.711462682013,False,False
3,1000,9,3,zip + poisson + nb2,5526.734073915222,False,False
3,1000,10,3,nb2 + nb2 + poisson,5526.919966881171,False,False
3,1500,1,2,nb2 + nb2,8194.855388590986,False,True
3,1500,2,3,poisson + nb2 + nb2,8231.365178414808,False,False
3,1500,3,3,nb2 + nb2 + poisson,8231.861921282076,False,False
3,1500,4,3,nb2 + poisson + nb2,8234.155558108909,False,False
3,1500,5,3,zip + poisson + poisson,8235.54150143927,False,False
3,1500,6,3,nb2 + nb2 + zip,8239.349967927692,False,False
3,1500,7,3,zip + poisson + nb2,8239.77979270196,False,False
3,1500,8,3,nb2 + zip + poisson,8240.517611805539,False,False
3,1500,9,3,zip + nb2 + nb2,8241.874934876263,False,False
3,1500,10,3,nb2 + zip + nb2,8241.93591005125,False,False
4,500,1,2,zip + poisson,2456.252603178622,True,True
4,500,2,2,poisson + zip,2456.3212175421368,True,True
4,500,3,2,zip + nb2,2461.462681832587,False,False
4,500,4,2,zip + zip,2462.409467647708,False,True
4,500,5,2,nb2 + zip,2462.5380827462723,False,False
4,500,6,2,nb2 + nb2,2480.0984534097497,False,False
4,500,7,3,poisson + nb2 + zip,2480.9915396453016,False,False
4,500,8,3,zip + poisson + poisson,2482.155634178066,False,False
4,500,9,3,poisson + zip + poisson,2483.087026299738,False,False
4,500,10,3,nb2 + poisson + poisson,2483.5370768870903,False,False
4,1000,1,2,zip + poisson,4987.011350678932,True,True
4,1000,2,2,poisson + zip,4987.115667625426,True,True
4,1000,3,2,zip + nb2,4992.099190163774,False,False
4,1000,4,2,nb2 + zip,4992.243380446623,False,False
4,1000,5,2,zip + zip,4993.9808927685835,False,True
4,1000,6,3,poisson + nb2 + nb2,5023.802265637539,False,False
4,1000,7,3,zip + poisson + poisson,5025.66928222378,False,False
4,1000,8,3,poisson + zip + poisson,5026.023164771638,False,False
4,1000,9,3,poisson + poisson + zip,5026.242145620521,False,False
4,1000,10,3,nb2 + poisson + nb2,5028.029394545709,False,False
4,1500,1,2,poisson + zip,7391.660319985516,True,True
4,1500,2,2,zip + poisson,7391.756330005907,True,True
4,1500,3,2,zip + nb2,7395.671732272208,False,False
4,1500,4,2,nb2 + zip,7395.7598539637165,False,False
4,1500,5,2,zip + zip,7399.141429316944,False,True
4,1500,6,3,poisson + poisson + nb2,7424.383110113708,False,False
4,1500,7,3,poisson + nb2 + poisson,7426.863700646457,False,False
4,1500,8,3,nb2 + poisson + poisson,7428.087560066696,False,False
4,1500,9,3,nb2 + nb2 + poisson,7432.547199431426,False,False
4,1500,10,3,poisson + poisson + zip,7435.044966191112,False,False
1,500,1,2,gaussian + gaussian,1879.1537057702976,False,False
1,500,2,2,student_t + gaussian,1883.34580826345,True,True
1,500,3,2,gaussian + student_t,1885.3634568778737,True,True
1,500,4,2,gaussian + skew_normal,1885.3683322505433,False,False
1,500,5,2,skew_normal + gaussian,1885.3684108342889,False,False
1,500,6,2,student_t + skew_normal,1889.5602858204913,False,False
1,500,7,2,student_t + student_t,1889.567227069459,False,True
1,500,8,2,skew_normal + student_t,1891.5766492604337,False,False
1,500,9,2,skew_normal + skew_normal,1891.583038408005,False,False
1,500,10,3,gaussian + gaussian + gaussian,1921.5200772220583,False,False
1,1000,1,2,student_t + gaussian,3860.536690343534,True,True
1,1000,2,2,student_t + student_t,3867.20952100299,False,True
1,1000,3,2,student_t + skew_normal,3867.4443852320505,False,False
1,1000,4,2,gaussian + gaussian,3881.021253820976,False,False
1,1000,5,2,gaussian + student_t,3881.233501620923,True,True
1,1000,6,2,gaussian + skew_normal,3887.928954604091,False,False
1,1000,7,2,skew_normal + gaussian,3887.9290416658087,False,False
1,1000,8,2,skew_normal + student_t,3888.1417022959845,False,False
1,1000,9,2,skew_normal + skew_normal,3894.8367425761276,False,False
1,1000,10,3,student_t + gaussian + gaussian,3905.6112161882456,False,False
1,1500,1,2,student_t + gaussian,5589.555698658625,True,True
1,1500,2,2,student_t + student_t,5591.765399240327,False,True
1,1500,3,2,student_t + skew_normal,5596.868981655306,False,False
1,1500,4,2,gaussian + student_t,5598.890934579707,True,True
1,1500,5,2,skew_normal + student_t,5606.204699022281,False,False
1,1500,6,3,student_t + gaussian + gaussian,5630.783340610442,False,False
1,1500,7,3,student_t + gaussian + student_t,5633.988081738378,False,False
1,1500,8,3,student_t + student_t + gaussian,5638.094243883308,False,False
1,1500,9,3,student_t + gaussian + skew_normal,5638.095707167775,False,False
1,1500,10,3,student_t + skew_normal + gaussian,5638.097313415636,False,False
2,500,1,2,lognormal + lognormal,1048.4739541346903,False,False
2,500,2,2,lognormal + gamma,1051.2424882468333,True,True
2,500,3,2,gamma + lognormal,1051.2430008233187,True,True
2,500,4,2,inverse_gaussian + lognormal,1056.8439167248946,False,False
2,500,5,2,lognormal + inverse_gaussian,1056.8439167248946,False,False
2,500,6,2,inverse_gaussian + gamma,1069.6261981915707,False,False
2,500,7,2,gamma + inverse_gaussian,1069.6261981915707,False,False
2,500,8,3,lognormal + lognormal + lognormal,1075.1294164177368,False,False
2,500,9,2,inverse_gaussian + inverse_gaussian,1075.4892737197138,False,False
2,500,10,3,gamma + lognormal + lognormal,1078.4931939766848,False,False
2,1000,1,2,lognormal + gamma,2560.855306758699,True,True
2,1000,2,2,gamma + lognormal,2560.857913060606,True,True
2,1000,3,2,lognormal + lognormal,2561.9822696811725,False,False
2,1000,4,2,inverse_gaussian + lognormal,2586.0654182895655,False,False
2,1000,5,2,lognormal + inverse_gaussian,2586.0654182895655,False,False
2,1000,6,3,lognormal + gamma + lognormal,2599.128163109197,False,False
2,1000,7,3,gamma + lognormal + gamma,2599.300220495681,False,False
2,1000,8,3,lognormal + lognormal + gamma,2599.5311490813174,False,False
2,1000,9,3,lognormal + lognormal + lognormal,2599.9722080922934,False,False
2,1000,10,3,inverse_gaussian + gamma + lognormal,2602.13500425086,False,False
2,1500,1,2,lognormal + lognormal,3471.7619646123944,False,False
2,1500,2,2,lognormal + gamma,3471.8450599774123,True,True
2,1500,3,2,gamma + lognormal,3471.8450599774123,True,True
2,1500,4,2,lognormal + inverse_gaussian,3479.9234519253546,False,False
2,1500,5,2,inverse_gaussian + lognormal,3479.9234519253546,False,False
2,1500,6,3,lognormal + lognormal + lognormal,3513.3902182028583,False,False
2,1500,7,3,lognormal + lognormal + gamma,3514.2901256927266,False,False
2,1500,8,3,lognormal + gamma + lognormal,3514.3807563144355,False,False
2,1500,9,3,lognormal + lognormal + inverse_gaussian,3520.6289817599895,False,False
2,1500,10,3,inverse_gaussian + lognormal + lognormal,3520.8865292193773,False,False
3,500,1,2,zip + poisson,2762.7950253906606,False,False
3,500,2,2,poisson + zip,2763.356590219923,False,False
3,500,3,2,nb2 + zip,2764.983844074536,False,False
3,500,4,2,zip + nb2,2765.0482514940486,False,False
3,500,5,2,poisson + poisson,2765.2458932153445,False,False
3,500,6,2,nb2 + nb2,2765.3330152511953,False,True
3,500,7,2,nb2 + poisson,2766.428101825605,True,True
3,500,8,2,poisson + nb2,2766.448270123442,True,True
3,500,9,2,zip + zip,2769.053413221296,False,False
3,500,10,3,poisson + poisson + poisson,2781.6672496545534,False,False
3,1000,1,2,nb2 + nb2,5430.2093557613725,False,True
3,1000,2,2,poisson + zip,5432.4463960281855,False,False
3,1000,3,2,zip + poisson,5432.674413770274,False,False
3,1000,4,2,zip + nb2,5436.967703818579,False,False
3,1000,5,2,zip + zip,5438.756639803804,False,False
3,1000,6,2,nb2 + zip,5439.459730922844,False,False
3,1000,7,2,poisson + poisson,5456.428855542433,False,False
3,1000,8,3,nb2 + poisson + poisson,5459.809709362659,False,False
3,1000,9,2,poisson + nb2,5461.788228688013,True,True
3,1000,10,2,nb2 + poisson,5462.58730794707,True,True
3,1500,1,2,nb2 + nb2,8183.388415935812,False,True
3,1500,2,2,zip + poisson,8194.574917025802,False,False
3,1500,3,2,poisson + zip,8194.819785898691,False,False
3,1500,4,2,nb2 + zip,8199.526016144111,False,False
3,1500,5,2,zip + nb2,8200.826854877285,False,False
3,1500,6,2,zip + zip,8201.648995375517,False,False
3,1500,7,3,poisson + poisson + poisson,8205.547662633337,False,False
3,1500,8,3,poisson + poisson + zip,8206.060417822777,False,False
3,1500,9,3,poisson + nb2 + zip,8208.395867468618,False,False
3,1500,10,3,nb2 + poisson + zip,8208.630502667711,False,False
4,500,1,2,poisson + zip,2472.0050756135633,True,True
4,500,2,2,zip + poisson,2472.020505221356,True,True
4,500,3,2,nb2 + zip,2478.17708240758,False,False
4,500,4,2,zip + nb2,2478.237809902781,False,False
4,500,5,2,zip + zip,2478.254917391436,False,True
4,500,6,2,nb2 + nb2,2494.2615401328276,False,False
4,500,7,3,poisson + poisson + nb2,2496.679212137066,False,False
4,500,8,3,nb2 + nb2 + poisson,2502.454045536948,False,False
4,500,9,3,poisson + nb2 + nb2,2503.082642530422,False,False
4,500,10,3,nb2 + poisson + poisson,2503.9849934719296,False,False
4,1000,1,2,zip + poisson,4913.511184782071,True,True
4,1000,2,2,poisson + zip,4913.547172953885,True,True
4,1000,3,2,nb2 + zip,4918.2884866897575,False,False
4,1000,4,2,zip + nb2,4920.03974290803,False,False
4,1000,5,2,zip + zip,4920.35526993603,False,True
4,1000,6,3,poisson + nb2 + poisson,4942.319226993721,False,False
4,1000,7,3,poisson + poisson + nb2,4943.359664266677,False,False
4,1000,8,3,zip + poisson + poisson,4946.780511120823,False,False
4,1000,9,3,poisson + nb2 + zip,4949.352575583192,False,False
4,1000,10,3,nb2 + poisson + nb2,4949.375244560746,False,False
4,1500,1,2,zip + poisson,7265.8959384690725,True,True
4,1500,2,2,poisson + zip,7265.991899157748,True,True
4,1500,3,2,zip + nb2,7273.107701881145,False,False
4,1500,4,2,nb2 + zip,7273.158534740176,False,False
4,1500,5,2,zip + zip,7273.281844138405,False,True
4,1500,6,3,nb2 + poisson + poisson,7288.431523289396,False,False
4,1500,7,3,poisson + poisson + nb2,7291.167400601041,False,False
4,1500,8,3,nb2 + nb2 + poisson,7295.203322397874,False,False
4,1500,9,3,poisson + nb2 + nb2,7295.5621934219425,False,False
4,1500,10,3,nb2 + poisson + nb2,7295.564208059324,False,False
