scenario,example_id,seed,penalty,lambda,l1_ratio,bic,test_ll,time,tpr,fpr,fdr,fnr,mse,selected_size,active_size,tp,fp,fn,tn
B,4,4,lasso,10.0,,5016.564563584761,-2.4418767987217405,5.06809139251709,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0023759468466704728,30,10,10,20,0,10
B,4,4,lasso,20.0,,5001.098533659383,-2.4409951780945756,4.491895914077759,1.0,0.5,0.6,0.0,0.003212485498300112,25,10,10,15,0,15
B,4,4,lasso,50.0,,4991.655539322821,-2.4607390870432484,3.6862242221832275,1.0,0.23333333333333334,0.4117647058823529,0.0,0.009309402151612156,17,10,10,7,0,23
B,4,4,lasso,100.0,,5078.554703831489,-2.5588619339146956,3.4595019817352295,0.6,0.1,0.3333333333333333,0.4,0.02396852541217615,9,10,6,3,4,27
B,4,4,lasso,200.0,,5106.096210105866,-2.589656090686697,2.6768319606781006,0.6,0.0,0.0,0.4,0.025586478834395653,6,10,6,0,4,30
B,4,4,enet,1.0,0.5,5081.279074929551,-2.4490624847575067,5.228898525238037,1.0,1.0,0.75,0.0,0.003489809709842233,40,10,10,30,0,0
B,4,4,enet,2.0,0.5,5074.254868424138,-2.448164904352153,5.192160129547119,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0032403055104619494,39,10,10,29,0,1
B,4,4,enet,5.0,0.5,5060.488883284712,-2.4458580700123855,4.983017206192017,1.0,0.9,0.7297297297297297,0.0,0.0027181366278859146,37,10,10,27,0,3
B,4,4,enet,10.0,0.5,5027.28002203316,-2.443950590232181,4.790806770324707,1.0,0.7333333333333334,0.6875,0.0,0.0024579728751766942,32,10,10,22,0,8
B,4,4,enet,20.0,0.5,5025.523750661479,-2.4430020945512805,4.916148900985718,1.0,0.7,0.6774193548387096,0.0,0.0027674295568475183,31,10,10,21,0,9
B,4,4,enet,50.0,0.5,4987.946729106283,-2.4468252925929646,4.416346311569214,1.0,0.4,0.5454545454545454,0.0,0.005270706144606929,22,10,10,12,0,18
B,4,4,enet,100.0,0.5,5018.448438898448,-2.4776667990326975,3.338754415512085,1.0,0.23333333333333334,0.4117647058823529,0.0,0.012353586969280217,17,10,10,7,0,23
B,4,4,enet,200.0,0.5,5085.94180899473,-2.567367204539666,2.9730780124664307,0.6,0.06666666666666667,0.25,0.4,0.024719384110004974,8,10,6,2,4,28
B,1,101,none,0.0,,4115.6692156566705,-1.8994863309068342,0.7578811645507812,1.0,1.0,0.75,0.0,0.004619460996151883,40,10,10,30,0,0
B,1,101,lasso,1.0,,4115.843198926366,-1.8980627655037918,0.7738378047943115,1.0,1.0,0.75,0.0,0.004254782976119281,40,10,10,30,0,0
B,1,101,lasso,2.0,,4102.473232130566,-1.8967128500887402,0.791741132736206,1.0,0.9333333333333333,0.7368421052631579,0.0,0.003914167068908805,38,10,10,28,0,2
B,1,101,lasso,5.0,,4077.6875646995463,-1.8931422257310337,0.7999110221862793,1.0,0.8,0.7058823529411765,0.0,0.003020972035898061,34,10,10,24,0,6
B,1,101,lasso,10.0,,4059.3425151308256,-1.8896201235078425,0.8606071472167969,1.0,0.6666666666666667,0.6666666666666666,0.0,0.002064819017104395,30,10,10,20,0,10
B,1,101,lasso,20.0,,4024.7068660538052,-1.8920974424659858,1.139012098312378,1.0,0.33333333333333337,0.5,0.0,0.002556097368407758,20,10,10,10,0,20
B,1,101,lasso,50.0,,4398.125446433057,-2.1061117173909505,0.28714752197265625,0.5,0.0,0.0,0.5,0.139434541320268,5,10,5,0,5,30
B,1,101,lasso,100.0,,4456.7888219529295,-2.1562518481895503,0.23372173309326172,0.2,0.0,0.0,0.8,0.1663554656217776,2,10,2,0,8,30
B,1,101,lasso,200.0,,4456.791755476258,-2.1562659966319635,0.23148465156555176,0.2,0.0,0.0,0.8,0.1663879760544129,2,10,2,0,8,30
B,1,101,enet,1.0,0.5,4115.774415317471,-1.8985730900626807,0.7721424102783203,1.0,1.0,0.75,0.0,0.004387075634390007,40,10,10,30,0,0
B,1,101,enet,2.0,0.5,4116.012403296502,-1.897720507413185,0.7841587066650391,1.0,1.0,0.75,0.0,0.004171208595829912,40,10,10,30,0,0
B,1,101,enet,5.0,0.5,4096.721060833072,-1.895394175358116,0.8368368148803711,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0035853503209544025,36,10,10,26,0,4
B,1,101,enet,10.0,0.5,4080.816024649495,-1.8923959191041122,0.8138659000396729,1.0,0.8,0.7058823529411765,0.0,0.0028764164951201013,34,10,10,24,0,6
B,1,101,enet,20.0,0.5,4066.5468452767836,-1.8911406215178446,0.8204495906829834,1.0,0.6333333333333333,0.6551724137931034,0.0,0.0027449809766144657,29,10,10,19,0,11
B,1,101,enet,50.0,0.5,4104.34236097834,-1.939143951120488,1.1127707958221436,1.0,0.1,0.23076923076923078,0.0,0.025695885096119444,13,10,10,3,0,27
B,1,101,enet,100.0,0.5,4423.889730418171,-2.1264147574556658,0.24021124839782715,0.4,0.0,0.0,0.6,0.15041843423956397,4,10,4,0,6,30
B,1,101,enet,200.0,0.5,4456.788497377049,-2.156252600097638,0.23456096649169922,0.2,0.0,0.0,0.8,0.16635676766301333,2,10,2,0,8,30
B,2,102,none,0.0,,2627.5420816488763,-1.1664533165776385,0.981621503829956,1.0,1.0,0.75,0.0,0.007985217826936935,40,10,10,30,0,0
B,2,102,lasso,1.0,,2613.772730784598,-1.1650910441407754,1.032494306564331,1.0,0.9333333333333333,0.7368421052631579,0.0,0.007905447145545617,38,10,10,28,0,2
B,2,102,lasso,2.0,,2613.8892561479624,-1.163680349979721,1.0606892108917236,1.0,0.9333333333333333,0.7368421052631579,0.0,0.007844676226898752,38,10,10,28,0,2
B,2,102,lasso,5.0,,2614.669438946412,-1.1595902670028355,1.1016018390655518,1.0,0.9333333333333333,0.7368421052631579,0.0,0.007692516550798512,38,10,10,28,0,2
B,2,102,lasso,10.0,,2610.467062124606,-1.153356199517065,1.1143629550933838,1.0,0.9,0.7297297297297297,0.0,0.007562163417780659,37,10,10,27,0,3
B,2,102,lasso,20.0,,2599.219079906337,-1.1432238594992978,1.151491641998291,1.0,0.8,0.7058823529411765,0.0,0.007487640025755231,34,10,10,24,0,6
B,2,102,lasso,50.0,,2595.6960389822257,-1.1362801994204064,1.442983865737915,1.0,0.5333333333333333,0.6153846153846154,0.0,0.009894673910961431,26,10,10,16,0,14
B,2,102,lasso,100.0,,2590.747513195022,-1.156421823534941,1.3811941146850586,0.7,0.13333333333333333,0.36363636363636365,0.3,0.01870427996157351,11,10,7,4,3,26
